id, timestamp
219503,11-10-2022 11:13:06,0
219504,11-10-2022 11:14:54,0
219601,11-10-2022 11:17:59,0
219602,11-10-2022 11:19:35,0
219603,11-10-2022 11:21:23,0
219604,11-10-2022 11:22:53,0
219701,11-10-2022 11:25:57,0
219702,11-10-2022 11:28:43,0
219703,11-10-2022 11:30:34,0
219704,11-10-2022 11:37:10,0
219801,11-10-2022 11:39:16,0
219802,11-10-2022 11:40:53,0
219803,11-10-2022 11:43:52,0
219804,11-10-2022 11:44:01,0
219901,11-10-2022 11:47:04,0
219902,11-10-2022 11:48:37,0
219903,11-10-2022 11:50:15,0
219904,17-10-2022 13:19:08,0
220001,17-10-2022 13:48:07,0
220002,17-10-2022 13:49:51,0
220003,17-10-2022 13:51:20,0
220004,17-10-2022 13:53:04,0
220101,17-10-2022 13:55:55,0
220102,17-10-2022 13:57:25,0
220103,17-10-2022 13:59:28,0
220104,17-10-2022 14:01:04,0
220201,17-10-2022 14:04:07,0
220202,17-10-2022 14:05:45,0
220203,17-10-2022 14:07:28,0
220204,17-10-2022 14:09:01,0
220301,17-10-2022 14:12:47,0
220302,17-10-2022 14:14:32,0
220303,17-10-2022 14:16:11,0
220304,17-10-2022 14:17:39,0
220401,17-10-2022 14:20:40,0
220402,17-10-2022 14:22:11,0
220403,17-10-2022 14:24:01,0
220404,17-10-2022 14:25:32,0
220501,17-10-2022 14:40:29,0
220502,17-10-2022 14:42:28,0
220503,17-10-2022 14:43:50,0
220504,17-10-2022 14:45:23,0
220601,17-10-2022 14:48:19,0
220602,17-10-2022 14:50:16,0
220603,17-10-2022 14:52:12,0
220604,17-10-2022 14:53:33,0
220701,17-10-2022 14:57:32,0
220702,17-10-2022 14:59:54,0
220703,17-10-2022 15:01:25,0
220704,17-10-2022 15:02:09,0
220801,17-10-2022 15:05:15,0
220802,17-10-2022 15:06:39,0
220803,17-10-2022 15:08:24,0
220804,17-10-2022 15:09:59,0
220901,17-10-2022 15:13:00,0
220902,17-10-2022 15:14:36,0
220903,17-10-2022 15:16:29,0
220904,17-10-2022 15:17:44,0
221001,17-10-2022 15:20:45,0
221002,17-10-2022 15:22:22,0
221003,17-10-2022 15:24:05,0
221004,17-10-2022 15:25:27,0
221101,17-10-2022 15:28:34,0
221102,17-10-2022 15:30:08,0
221103,17-10-2022 15:31:47,0
221104,17-10-2022 15:33:43,0
221201,17-10-2022 15:36:51,0
221202,17-10-2022 15:38:45,0
221203,17-10-2022 15:41:23,0
221204,17-10-2022 15:41:53,0
221301,17-10-2022 15:44:46,0
221302,17-10-2022 15:47:46,0
221303,17-10-2022 15:48:13,0
221304,17-10-2022 15:49:37,0
221401,17-10-2022 15:53:06,0
221402,17-10-2022 15:54:09,0
221403,17-10-2022 15:55:44,0
221404,17-10-2022 15:57:29,0
221501,17-10-2022 16:02:06,0
221502,17-10-2022 16:02:16,0
221503,17-10-2022 16:03:51,0
221504,17-10-2022 16:05:27,0
221601,17-10-2022 16:08:45,0
221602,17-10-2022 16:11:30,0
221603,17-10-2022 16:11:54,0
221604,17-10-2022 16:13:21,0
221701,17-10-2022 16:17:50,0
221702,17-10-2022 16:19:12,0
221703,17-10-2022 16:20:56,0
221704,17-10-2022 16:22:28,0
221801,17-10-2022 16:26:30,0
221802,17-10-2022 16:29:04,0
221803,17-10-2022 16:29:09,0
221804,17-10-2022 16:30:33,0
221901,17-10-2022 16:33:41,0
221902,17-10-2022 16:35:14,0
221903,17-10-2022 16:36:45,0
221904,17-10-2022 16:38:12,0
222001,17-10-2022 16:41:20,0
222002,17-10-2022 16:42:47,0
222003,17-10-2022 16:44:36,0
222004,17-10-2022 16:46:31,0
222101,17-10-2022 16:49:52,0
222102,17-10-2022 16:51:16,0
222103,17-10-2022 16:52:51,0
222104,17-10-2022 16:55:41,0
222201,17-10-2022 16:58:49,0
222202,17-10-2022 17:00:32,0
222203,17-10-2022 17:01:53,0
222204,17-10-2022 17:03:42,0
222301,17-10-2022 17:07:06,0
222303,17-10-2022 17:10:09,0
222304,17-10-2022 17:11:42,0
222401,17-10-2022 17:15:12,0
222402,17-10-2022 17:16:33,0
222403,17-10-2022 17:18:12,0
222404,17-10-2022 17:19:47,0
222501,17-10-2022 17:22:49,0
222502,17-10-2022 17:24:43,0
222503,17-10-2022 17:26:08,0
222504,17-10-2022 17:27:37,0
222601,17-10-2022 17:30:52,0
222602,17-10-2022 17:32:06,0
222603,17-10-2022 17:33:38,0
222604,17-10-2022 17:35:23,0
222701,17-10-2022 17:44:55,0
222702,17-10-2022 17:48:08,0
222703,17-10-2022 17:48:21,0
222704,17-10-2022 17:49:46,0
222801,04-11-2022 13:53:33,0
222802,04-11-2022 13:54:07,0
222803,04-11-2022 13:55:59,0
222804,04-11-2022 13:57:38,0
222901,04-11-2022 14:04:03,0
222902,04-11-2022 14:04:52,0
222903,04-11-2022 14:06:26,0
222904,04-11-2022 14:08:02,0
223001,04-11-2022 14:33:30,0
223002,04-11-2022 14:34:26,0
223003,04-11-2022 14:36:06,0
223004,04-11-2022 14:37:32,0
223101,04-11-2022 14:44:03,0
223102,04-11-2022 14:45:42,0
223103,04-11-2022 14:47:12,0
223104,04-11-2022 14:48:53,0
223201,04-11-2022 14:54:36,0
223202,04-11-2022 14:56:04,0
223203,04-11-2022 14:57:52,0
223204,04-11-2022 14:59:35,0
223301,04-11-2022 15:03:08,0
223302,04-11-2022 15:05:01,0
223303,04-11-2022 15:06:45,0
223304,04-11-2022 15:08:18,0
223401,04-11-2022 15:31:32,0
223402,04-11-2022 15:33:03,0
223403,04-11-2022 15:34:41,0
223404,04-11-2022 15:36:29,0
223501,04-11-2022 15:40:53,0
223502,04-11-2022 15:42:18,0
223503,04-11-2022 15:44:03,0
223504,04-11-2022 15:45:37,0
223601,04-11-2022 15:50:13,0
223602,04-11-2022 15:51:50,0
223603,04-11-2022 15:53:30,0
223604,04-11-2022 15:55:12,0
223701,04-11-2022 15:59:53,0
223702,04-11-2022 16:01:29,0
223703,04-11-2022 16:02:59,0
223704,04-11-2022 16:04:57,0
223801,04-11-2022 16:09:27,0
223802,04-11-2022 16:10:59,0
223803,04-11-2022 16:12:56,0
223804,04-11-2022 16:14:09,0
